# mode=одна пластина
# N=10
# lambda=1
# angle_degrees=45
# skin_depth=0.01
# alpha1=-1.5
# beta1=-0.5
# field_z=0.10000000000000001
slice_x;collocation_no_skin_re;collocation_skin_re;method_x;collocation_skin_re_method;galerkin_skin_re;abs_collocation_minus_galerkin
-1.444;0.1250460616279836;0.35124155717045369;-1.3587500000000001;-0.0083320205092244359;-0.0044376888730567332;0.0044114484263368748
-1.4430000000000001;0.12073627577459844;0.34702074228299895;-1.35625;-0.018650956146806119;-0.014785689530833257;0.0043858587601943383
-1.4419999999999999;0.11643364532880351;0.34279767238861092;-1.35375;-0.028946075168696295;-0.025110869153154414;0.0043596116928823299
-1.4410000000000001;0.11213820018123044;0.33857245136528957;-1.3512500000000001;-0.039216574447273778;-0.035412428281866748;0.0043326963497418453
-1.4399999999999999;0.10784996865391783;0.33434518181110695;-1.3487499999999999;-0.049461657757346678;-0.045689569998795698;0.0043051046474151637
-1.4390000000000001;0.10356897757882921;0.33011596506315033;-1.3462499999999999;-0.059680535434499582;-0.055941499634323932;0.004276831219870738
-1.4379999999999999;0.099295252374714149;0.32588490121667213;-1.34375;-0.069872424064108096;-0.066167424530124919;0.0042478733213558561
-1.4370000000000001;0.09502881712228417;0.32165208914443877;-1.3412500000000001;-0.080036546199330205;-0.076366553852603825;0.0042182307086479692
-1.4359999999999999;0.090769694637630516;0.31741762651621697;-1.3387500000000001;-0.090172130106493387;-0.086538098453711743;0.004187905505086258
-1.4350000000000001;0.086517906543858492;0.31318160981839438;-1.3362499999999999;-0.10027840953631906;-0.096681270775840655;0.0041569020489488238
-1.4339999999999999;0.08227347334089663;0.30894413437368307;-1.33375;-0.11035462351950798;-0.10679528479759193;0.004125226728811624
-1.4330000000000001;0.078036414473462656;0.30470529436090055;-1.33125;-0.12040001618525675;-0.11687935601732025;0.0040928878085255589
-1.4319999999999999;0.073806748397144184;0.30046518283477175;-1.3287499999999999;-0.13041383660132722;-0.1269327014714271;0.0040598952444601596
-1.431;0.069584492642607132;0.29622389174576591;-1.3262499999999999;-0.14039533863434905;-0.13695453978448113;0.0040262604976376622
-1.4299999999999999;0.06536966387788834;0.29198151195990651;-1.32375;-0.15034378082911204;-0.14694409124838281;0.0039919963433110483
-1.429;0.061162277968798473;0.28773813327856068;-1.32125;-0.16025842630561971;-0.15690057792785106;0.0039571166804781878
-1.4279999999999999;0.056962350037403464;0.28349384445816772;-1.3187500000000001;-0.1701385426727543;-0.16682322378964731;0.0039216363437181894
-1.427;0.052769894518618909;0.27924873322990618;-1.3162499999999999;-0.17998340195746043;-0.17671125485306483;0.0038855709196262802
-1.4259999999999999;0.048584925214890551;0.27500288631925418;-1.31375;-0.18979228054837272;-0.18656389935931483;0.0038489365699658907
-1.425;0.044407455349007363;0.2707563894654581;-1.31125;-0.19956445915290244;-0.19638038795755963;0.0038117498635322636
-1.4239999999999999;0.040237497615031037;0.26650932744086575;-1.3087500000000001;-0.20929922276680391;-0.20615995390543307;0.0037740276185369683
-1.423;0.036075064227384379;0.26226178407012757;-1.3062499999999999;-0.21899586065531806;-0.21590183328204615;0.0037357867571272269
-1.4219999999999999;0.031920166968096297;0.2580138422492344;-1.30375;-0.22865366634501816;-0.22560526521152124;0.0036970441735005785
-1.421;0.027772817232251668;0.25376558396440474;-1.30125;-0.23827193762554033;-0.23526949209527293;0.0036578166168285244
-1.4199999999999999;0.023633026071647523;0.24951709031077751;-1.2987500000000001;-0.24784997656038354;-0.24489375985128226;0.003618120590024193
-1.419;0.019500804236705416;0.24526844151092708;-1.2962500000000001;-0.25738708950606659;-0.25447731815879338;0.0035779722651611374
-1.4179999999999999;0.015376162216649725;0.2410197169331707;-1.29375;-0.26688258713890867;-0.26401942070690065;0.003537387416133693
-1.417;0.011259110278006523;0.23677099510967814;-1.29125;-0.27633578448875917;-0.2735193254456072;0.0034963813689378072
-1.4159999999999999;0.0071496585014279024;0.2325223537543476;-1.2887500000000001;-0.28574600097906067;-0.28297629483806286;0.0034549689697274404
-1.415;0.0030478168169081332;0.22827386978047615;-1.2862499999999999;-0.29511256047261003;-0.29238959611272064;0.0034131645705939542
-1.4139999999999999;-0.0010464049626009997;0.22402561931818177;-1.2837499999999999;-0.30443479132246964;-0.30175850151429473;0.0033709820328144263
-1.413;-0.0051329971091172988;0.21977767773160028;-1.28125;-0.31371202642747431;-0.31108228855245401;0.0033284347471140346
-1.4119999999999999;-0.0092119499490801449;0.21553011963582658;-1.2787500000000001;-0.32294360329182992;-0.32036024024728471;0.0032855356703039088
-1.411;-0.013283253834262876;0.21128301891362156;-1.2762500000000001;-0.33212886408831538;-0.32959164537061764;0.0032422973774933503
-1.4099999999999999;-0.017346899114141112;0.20703644873185001;-1.2737499999999999;-0.3412671557246425;-0.33877579868242413;0.0031987321288997938
-1.409;-0.021402876109643754;0.20279048155768042;-1.27125;-0.35035782991252951;-0.34791200116150012;0.0031548519501698883
-1.4079999999999999;-0.02545117508827377;0.19854518917450548;-1.26875;-0.35940024323910397;-0.35699956022980589;0.0031106687249667329
-1.407;-0.029491786240539275;0.19430064269762137;-1.2662499999999999;-0.36839375724024259;-0.36603778996981717;0.0030661942985131252
-1.4059999999999999;-0.03352469965767968;0.19005691258961865;-1.2637499999999999;-0.37733773847549784;-0.37502601133436347;0.0030214405906661647
-1.405;-0.037549905310615084;0.18581406867553185;-1.26125;-0.38623155860427483;-0.38396355234846291;0.0029764197170502682
-1.4039999999999999;-0.041567393030114697;0.18157218015770038;-1.25875;-0.39507459446294874;-0.39284974830272995;0.0029311441167267707
-1.403;-0.04557715248811478;0.17733131563037352;-1.2562500000000001;-0.40386622814263379;-0.40168394193799101;0.0028856266848493787
-1.4019999999999999;-0.049579173180176572;0.17309154309404107;-1.2537499999999999;-0.41260584706731696;-0.41046548362077329;0.002839880908750828
